image url,Manual validation,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/Cr4uPj3UMAAUFbh?format=jpg&name=medium,False,"['person', 'smile', 'human face', 'clothing', 'posing', 'group', 'woman', 'man', 'people', 'ceiling', 'party', 'crowd']",['comic book'],"['Jeans', 'Smile', 'Trousers', 'Shirt', 'Muscle', 'Organ', 'Social group', 'T-shirt', 'Fun', 'Event']",['Person']
https://pbs.twimg.com/media/CsBKKuMWEAAFPcw?format=jpg&name=small,False,"['text', 'person', 'sky', 'poster', 'book', 'man', 'standing', 'clothing', 'posing', 'retro', 'nostalgia', 'cartoon', 'line']",['comic book'],"['Musical instrument', 'Poster', 'Guitar accessory', 'Musician', 'Font', 'Music', 'Idiophone', 'Drum', 'Hat', 'Advertising']","['Person', 'Drum']"
https://pbs.twimg.com/media/Cri7zC0XgAAfe5K?format=jpg&name=medium,False,"['water', 'sky', 'lake', 'boat', 'outdoor', 'fishing', 'river', 'shore']",['lakeside'],"['Water', 'Cloud', 'Sky', 'Boat', 'Water resources', 'Watercraft', 'Vehicle', 'Naval architecture', 'Boats and boating--Equipment and supplies', 'Lake']","['Person', 'Boat']"
https://pbs.twimg.com/media/CrlixIYWAAAox8j?format=jpg&name=medium,False,"['animal', 'text', 'mammal', 'cartoon', 'funny', 'monkey', 'close']",[],"['Eye', 'Nature', 'Organism', 'Gesture', 'Fawn', 'Terrestrial plant', 'Adaptation', 'Whiskers', 'Terrestrial animal', 'Happy']",['Bat']
https://pbs.twimg.com/media/Cs0q9xBWAAAgkmH?format=jpg&name=medium,False,"['text', 'person', 'poster', 'grass', 'book', 'clothing', 'retro', 'man', 'posing', 'line', 'female']","['electric guitar', 'comic book']","['Poster', 'Musical instrument', 'Font', 'Music', 'Event', 'Advertising', 'Illustration', 'Art', 'Photo caption', 'Tie']","['Person', 'Drum', 'Racket']"
https://pbs.twimg.com/media/CtK97LoWIAEwnCN?format=jpg&name=small,False,"['reptile', 'animal', 'crocodile', 'lizard', 'plant', 'aquarium']",['tailed frog'],"['Plant', 'Organism', 'Water', 'Grass', 'Iguania', 'Wood', 'Adaptation', 'Aquatic plant', 'Landscape', 'Reptile']","['Frog', 'Plant']"
https://pbs.twimg.com/media/Cs_uH_VW8AAeOAI?format=jpg&name=medium,False,"['text', 'outdoor', 'sky', 'water', 'person']",['reel'],"['Water', 'Sky', 'Ecoregion', 'Natural environment', 'Cloud', 'Hat', 'Travel', 'Lake', 'Fisherman', 'Angling']","['Hat', 'Person', 'Outerwear']"
https://pbs.twimg.com/media/CuljGD6VUAAEq6R?format=jpg&name=900x900,False,"['ground', 'arthropod', 'trilobite', 'footwear', 'shoes']","['isopod', 'scabbard']","['Belt', 'Gas', 'Electric blue', 'Personal protective equipment', 'Font', 'Denim', 'Fashion accessory', 'Metal', 'Strap', 'Titanium']",['Bag']
https://pbs.twimg.com/media/Ct0xiwUUAAAJJYT?format=jpg&name=medium,True,"['person', 'grass', 'outdoor', 'man', 'human face', 'fashion accessory', 'clothing', 'smile', 'hat', 'sun hat']",[],"['Flash photography', 'Cap', 'Hat', 'People in nature', 'Grass', 'Thigh', 'Baseball cap', 'Fawn', 'Adaptation', 'Leisure']","['Hat', 'Person', 'Animal', 'Shorts']"
https://pbs.twimg.com/media/CvtALQbUkAEbxBL?format=jpg&name=large,True,['dishware'],[],"['Rectangle', 'Food storage containers', 'Electric blue', 'Metal', 'Fashion accessory', 'Box', 'Plastic', 'Toy', 'Natural material', 'Rock']",['Packaged goods']
https://pbs.twimg.com/media/CvLr1y0VUAANPoc?format=jpg&name=medium,False,[],"['spiny lobster', 'crayfish', 'American lobster']","['Bird', 'Net', 'Gas', 'Mesh', 'Cage', 'Recreation', 'Electric blue', 'Basket', 'Thread', 'Wool']","['Luggage & bags', 'Bag', 'Packaged goods']"
https://pbs.twimg.com/media/Cvz5LogXEAA4mML?format=jpg&name=medium,False,"['indoor', 'food', 'plate', 'white', 'slice', 'tray', 'decorated', 'dish', 'sliced', 'ivory', 'corn', 'pan', 'several']","['scorpion', 'corn']","['Food', 'White', 'Cuisine', 'Ingredient', 'Dish', 'Service', 'Pattern', 'Comfort food', 'Recipe', 'Font']",['Food']
https://pbs.twimg.com/media/CvAcs8UWcAAqqoV?format=jpg&name=medium,False,"['reptile', 'frog', 'invertebrate', 'lizard', 'animal', 'amphibian', 'true frog', 'snake', 'turtle', 'toad', 'insect', 'tortoise', 'crab']",['tailed frog'],"['Frog', 'True frog', 'Arthropod', 'Toad', 'Organism', 'Terrestrial animal', 'Amphibian', 'Bullfrog', 'Decapoda', 'Art']",['Animal']
https://pbs.twimg.com/media/CvMmL_xVMAAcjbC?format=jpg&name=900x900,True,"['animal', 'frog', 'reptile', 'amphibian', 'lizard', 'toad', 'true frog', 'snake', 'true toad', 'scaled reptile', 'anaxyrus']",['tailed frog'],"['Head', 'True toad', 'Frog', 'True frog', 'Toad', 'Terrestrial animal', 'Anaxyrus', 'Amphibian', 'American Toad', 'Bullfrog']",['Frog']
https://pbs.twimg.com/media/CxCpv7FWQAEi3o7?format=jpg&name=medium,True,"['reptile', 'frog', 'animal', 'lizard', 'green', 'fish', 'crocodile', 'turtle', 'amphibian', 'true frog', 'tortoise', 'plant']",['tailed frog'],"['True toad', 'True frog', 'Frog', 'Reptile', 'Toad', 'Crocodile', 'Organism', 'Anaxyrus', 'Monkfish', 'Scaled reptile']",['Frog']
https://pbs.twimg.com/media/Cw8RvAgXAAA9bO-?format=jpg&name=medium,False,"['water', 'sky', 'outdoor', 'person', 'man', 'lake', 'boat', 'animal', 'river', 'fish', 'fishing', 'fisherman', 'recreational fishing']",['barracouta'],"['Water', 'Sky', 'Cloud', 'Vertebrate', 'Lake', 'Fisherman', 'Outdoor recreation', 'Fish', 'Goggles', 'Recreation']","['Hat', 'Shorts', 'Person', 'Fish', 'Clothing']"
https://pbs.twimg.com/media/CxviExqUoAA1C36?format=jpg&name=large,False,"['indoor', 'black', 'handwriting']",['hippopotamus'],"['Font', 'Sleeve', 'Material property', 'Art', 'Handwriting', 'Carmine', 'Pattern', 'Fashion accessory', 'Visual arts', 'Paper']",['Top']
https://pbs.twimg.com/media/CycCDntW8AAjr57?format=jpg&name=large,False,"['outdoor', 'person', 'sky', 'man', 'sunglasses', 'animal', 'fish', 'goggles', 'glasses', 'clothing', 'human face', 'statue', 'spiny-finned fish']","['barracouta', 'gar', 'sturgeon']","['Sky', 'Cloud', 'Beard', 'Goggles', 'Sunglasses', 'Fish', 'Travel', 'Hat', 'Landscape', 'Baseball cap']","['Hat', 'Sunglasses', 'Person', 'Fish', 'Clothing', 'Glasses']"
https://pbs.twimg.com/media/CyTIY-pVQAAvPyN?format=jpg&name=small,False,"['reptile', 'animal', 'water', 'turtle', 'reef', 'rock', 'cave', 'crocodile', 'tortoise', 'sea turtle', 'aquarium', 'crocodilia']","['common newt', 'axolotl']","['Vertebrate', 'Nature', 'Natural environment', 'Bedrock', 'Organism', 'Body of water', 'Watercourse', 'Wood', 'Landscape', 'Geological phenomenon']",['Animal']
https://pbs.twimg.com/media/CyPexlvXAAEDSnJ?format=jpg&name=medium,True,"['animal', 'ground', 'reptile', 'turtle', 'outdoor', 'plant']","['tailed frog', 'mud turtle', 'box turtle']","['Plant', 'Automotive tire', 'Road surface', 'Terrestrial plant', 'Asphalt', 'Organism', 'Tree', 'Wood', 'Reptile', 'Grass']","['Frog', 'Animal']"
https://pbs.twimg.com/media/CyPeMuuXEAAnmtM?format=jpg&name=medium,True,"['ground', 'reptile', 'animal', 'outdoor', 'lizard', 'snake', 'frog', 'turtle', 'amphibian', 'crocodile', 'scaled reptile', 'tortoise', 'plant']","['tailed frog', 'bullfrog']","['Plant', 'Reptile', 'Iguania', 'Scaled reptile', 'Terrestrial plant', 'Wood', 'Grass', 'Terrestrial animal', 'Amphibian', 'Snout']",['Frog']
https://pbs.twimg.com/media/CzNXS8wUUAExIOj?format=jpg&name=900x900,False,"['text', 'screenshot', 'abstract', 'font']",['web site'],"['Font', 'Document', 'Parallel', 'Number', 'Event']",[]
https://pbs.twimg.com/media/Cy58RAqXUAAFu-7?format=jpg&name=medium,True,"['animal', 'frog', 'reptile', 'outdoor', 'lizard', 'snake', 'amphibian', 'crocodile', 'true frog', 'scaled reptile']",['tailed frog'],"['Frog', 'True toad', 'True frog', 'Natural environment', 'Toad', 'Organism', 'Plant', 'Anaxyrus', 'Terrestrial animal', 'Adaptation']",['Frog']
https://pbs.twimg.com/media/CyysEgZXAAENrUv?format=jpg&name=medium,False,"['sky', 'outdoor', 'water', 'lake', 'man', 'fishing', 'boat', 'watercraft', 'beach', 'person', 'ship', 'shore']","['sandbar', 'seashore', 'breakwater']","['Cloud', 'Water', 'Sky', 'Boat', 'Vehicle', 'Boats and boating--Equipment and supplies', 'Watercraft', 'Lake', 'Horizon', 'Travel']","['Boat', 'Person']"
https://pbs.twimg.com/media/CyjglmXUUAAggLq?format=jpg&name=medium,False,"['screenshot', 'text', 'screen', 'computer', 'map', 'person', 'information']","['cash machine', 'home theater', 'television']","['Font', 'World', 'Gadget', 'Display device', 'Electronic device', 'Technology', 'Multimedia', 'Projector accessory', 'Flat panel display', 'Space']",['Packaged goods']
https://pbs.twimg.com/media/Cz4_PvpXcAApFqH?format=jpg&name=small,True,"['reptile', 'animal', 'turtle', 'fish', 'plant', 'tortoise', 'reef', 'aquarium']",['harvester'],"['Plant', 'Mammal', 'Organism', 'Grass', 'Adaptation', 'Reptile', 'Terrestrial animal', 'Terrestrial plant', 'Amphibian', 'Soil']","['Frog', 'Plant']"
https://pbs.twimg.com/media/C0WtpJbXgAAXc8y?format=jpg&name=900x900,True,"['animal', 'reptile', 'outdoor', 'grass', 'lizard', 'amphibian', 'frog', 'crocodile', 'true frog', 'toad', 'snake', 'scaled reptile']",['tailed frog'],"['Head', 'True toad', 'True frog', 'Frog', 'Anaxyrus', 'Organism', 'Grass', 'Toad', 'Terrestrial plant', 'Adaptation']",['Frog']
